t,receiver,sender,msgId,lat,lon,dist_m,delay_ms,Numer of Vehicles,verified,pk_size,sig_size,bsm_data_size,metadata_size,spdu_size,Algorithm
1.348000,rsu[0],carNoIp[5],2,1023.400000,875.581000,126.699,48.000,12,1,65,64,43,133,305,ECDSA P-256
1.359000,rsu[0],carNoIp[4],2,1020.200000,613.200000,387.359,59.000,12,1,65,64,43,133,305,ECDSA P-256
1.366000,rsu[0],carNoIp[10],2,830.252000,1029.800000,172.416,66.000,12,1,65,64,43,133,305,ECDSA P-256
1.393000,rsu[0],carNoIp[8],2,1026.599000,1406.376000,407.276,93.000,12,1,65,64,43,133,305,ECDSA P-256
1.415000,rsu[0],carNoIp[3],3,1023.400000,862.371000,139.694,15.000,12,1,65,64,43,133,305,ECDSA P-256
1.430000,rsu[0],carNoIp[11],3,501.707000,1026.599000,499.027,30.000,12,1,65,64,43,133,305,ECDSA P-256
1.432000,rsu[0],carNoIp[7],3,1026.599000,1184.763000,186.735,32.000,12,1,65,64,43,133,305,ECDSA P-256
1.448000,rsu[0],carNoIp[5],3,1023.400000,875.846000,126.439,48.000,12,1,65,64,43,133,305,ECDSA P-256
1.459000,rsu[0],carNoIp[4],3,1020.200000,613.474000,387.086,59.000,12,1,65,64,43,133,305,ECDSA P-256
1.466000,rsu[0],carNoIp[10],3,830.521000,1029.800000,172.152,66.000,12,1,65,64,43,133,305,ECDSA P-256
1.493000,rsu[0],carNoIp[8],3,1026.599000,1406.110000,407.011,93.000,12,1,65,64,43,133,305,ECDSA P-256
1.500000,rsu[0],carNoIp[9],3,499.524000,1029.800000,501.387,100.000,12,1,65,64,43,133,305,ECDSA P-256
1.515000,rsu[0],carNoIp[3],4,1023.400000,862.677000,139.392,15.000,12,1,65,64,43,133,305,ECDSA P-256
1.530000,rsu[0],carNoIp[11],4,501.969000,1026.599000,498.766,30.000,12,1,65,64,43,133,305,ECDSA P-256
1.532000,rsu[0],carNoIp[7],4,1026.599000,1184.481000,186.456,32.000,12,1,65,64,43,133,305,ECDSA P-256
1.548000,rsu[0],carNoIp[5],4,1023.400000,876.133000,126.157,48.000,12,1,65,64,43,133,305,ECDSA P-256
1.559000,rsu[0],carNoIp[4],4,1020.200000,613.774000,386.786,59.000,12,1,65,64,43,133,305,ECDSA P-256
1.566000,rsu[0],carNoIp[10],4,830.810000,1029.800000,171.867,66.000,12,1,65,64,43,133,305,ECDSA P-256
1.593000,rsu[0],carNoIp[8],4,1026.599000,1405.818000,406.720,93.000,12,1,65,64,43,133,305,ECDSA P-256
1.600000,rsu[0],carNoIp[9],4,499.821000,1029.800000,501.091,100.000,12,1,65,64,43,133,305,ECDSA P-256
1.615000,rsu[0],carNoIp[3],5,1023.400000,862.996000,139.078,15.000,12,1,65,64,43,133,305,ECDSA P-256
1.632000,rsu[0],carNoIp[7],5,1026.599000,1184.181000,186.159,32.000,12,1,65,64,43,133,305,ECDSA P-256
1.648000,rsu[0],carNoIp[5],5,1023.400000,876.446000,125.850,48.000,12,1,65,64,43,133,305,ECDSA P-256
1.659000,rsu[0],carNoIp[4],5,1020.200000,614.094000,386.467,59.000,12,1,65,64,43,133,305,ECDSA P-256
1.666000,rsu[0],carNoIp[10],5,831.116000,1029.800000,171.566,66.000,12,1,65,64,43,133,305,ECDSA P-256
1.693000,rsu[0],carNoIp[8],5,1026.599000,1405.507000,406.409,93.000,12,1,65,64,43,133,305,ECDSA P-256
1.700000,rsu[0],carNoIp[9],5,500.142000,1029.800000,500.770,100.000,12,1,65,64,43,133,305,ECDSA P-256
1.715000,rsu[0],carNoIp[3],6,1023.400000,863.334000,138.745,15.000,12,1,65,64,43,133,305,ECDSA P-256
1.730000,rsu[0],carNoIp[11],6,502.557000,1026.599000,498.179,30.000,12,1,65,64,43,133,305,ECDSA P-256
1.732000,rsu[0],carNoIp[7],6,1026.599000,1183.857000,185.838,32.000,12,1,65,64,43,133,305,ECDSA P-256
1.748000,rsu[0],carNoIp[5],6,1023.400000,876.774000,125.528,48.000,12,1,65,64,43,133,305,ECDSA P-256
1.759000,rsu[0],carNoIp[4],6,1020.200000,614.428000,386.133,59.000,12,1,65,64,43,133,305,ECDSA P-256
1.766000,rsu[0],carNoIp[10],6,831.436000,1029.800000,171.251,66.000,12,1,65,64,43,133,305,ECDSA P-256
1.793000,rsu[0],carNoIp[8],6,1026.599000,1405.181000,406.084,93.000,12,1,65,64,43,133,305,ECDSA P-256
1.815000,rsu[0],carNoIp[3],7,1023.400000,863.690000,138.394,15.000,12,1,65,64,43,133,305,ECDSA P-256
1.830000,rsu[0],carNoIp[11],7,502.883000,1026.599000,497.853,30.000,12,1,65,64,43,133,305,ECDSA P-256
1.832000,rsu[0],carNoIp[7],7,1026.599000,1183.509000,185.494,32.000,12,1,65,64,43,133,305,ECDSA P-256
1.848000,rsu[0],carNoIp[5],7,1023.400000,877.124000,125.184,48.000,12,1,65,64,43,133,305,ECDSA P-256
1.859000,rsu[0],carNoIp[4],7,1020.200000,614.784000,385.778,59.000,12,1,65,64,43,133,305,ECDSA P-256
1.866000,rsu[0],carNoIp[10],7,831.778000,1029.800000,170.914,66.000,12,1,65,64,43,133,305,ECDSA P-256
1.893000,rsu[0],carNoIp[8],7,1026.599000,1404.836000,405.740,93.000,12,1,65,64,43,133,305,ECDSA P-256
1.900000,rsu[0],carNoIp[9],7,500.827000,1029.800000,500.087,100.000,12,1,65,64,43,133,305,ECDSA P-256
1.915000,rsu[0],carNoIp[3],8,1023.400000,864.064000,138.026,15.000,12,1,65,64,43,133,305,ECDSA P-256
1.930000,rsu[0],carNoIp[11],8,503.226000,1026.599000,497.511,30.000,12,1,65,64,43,133,305,ECDSA P-256
1.932000,rsu[0],carNoIp[7],8,1026.599000,1183.138000,185.127,32.000,12,1,65,64,43,133,305,ECDSA P-256
1.948000,rsu[0],carNoIp[5],8,1023.400000,877.495000,124.820,48.000,12,1,65,64,43,133,305,ECDSA P-256
1.959000,rsu[0],carNoIp[4],8,1020.200000,615.158000,385.404,59.000,12,1,65,64,43,133,305,ECDSA P-256
1.966000,rsu[0],carNoIp[10],8,832.145000,1029.800000,170.553,66.000,12,1,65,64,43,133,305,ECDSA P-256
1.993000,rsu[0],carNoIp[8],8,1026.599000,1404.468000,405.373,93.000,12,1,65,64,43,133,305,ECDSA P-256
2.000000,rsu[0],carNoIp[9],8,501.201000,1029.800000,499.713,100.000,12,1,65,64,43,133,305,ECDSA P-256
2.009000,rsu[0],carNoIp[0],9,1751.283000,1020.200000,751.571,9.000,12,1,65,64,43,133,305,ECDSA P-256
2.015000,rsu[0],carNoIp[3],9,1023.400000,864.462000,137.634,15.000,12,1,65,64,43,133,305,ECDSA P-256
2.024000,rsu[0],carNoIp[6],9,1026.599000,1640.856000,641.427,24.000,12,1,65,64,43,133,305,ECDSA P-256
2.032000,rsu[0],carNoIp[7],9,1026.599000,1182.742000,184.735,32.000,12,1,65,64,43,133,305,ECDSA P-256
2.048000,rsu[0],carNoIp[5],9,1023.400000,877.889000,124.433,48.000,12,1,65,64,43,133,305,ECDSA P-256
2.059000,rsu[0],carNoIp[4],9,1020.200000,615.556000,385.007,59.000,12,1,65,64,43,133,305,ECDSA P-256
2.066000,rsu[0],carNoIp[10],9,832.527000,1029.800000,170.177,66.000,12,1,65,64,43,133,305,ECDSA P-256
2.093000,rsu[0],carNoIp[8],9,1026.599000,1404.085000,404.990,93.000,12,1,65,64,43,133,305,ECDSA P-256
2.115000,rsu[0],carNoIp[3],10,1023.400000,864.881000,137.221,15.000,12,1,65,64,43,133,305,ECDSA P-256
2.124000,rsu[0],carNoIp[6],10,1026.599000,1640.465000,641.037,24.000,12,1,65,64,43,133,305,ECDSA P-256
2.130000,rsu[0],carNoIp[11],10,503.981000,1026.599000,496.757,30.000,12,1,65,64,43,133,305,ECDSA P-256
2.132000,rsu[0],carNoIp[7],10,1026.599000,1182.320000,184.318,32.000,12,1,65,64,43,133,305,ECDSA P-256
2.148000,rsu[0],carNoIp[5],10,1023.400000,878.307000,124.023,48.000,12,1,65,64,43,133,305,ECDSA P-256
2.159000,rsu[0],carNoIp[4],10,1020.200000,615.972000,384.591,59.000,12,1,65,64,43,133,305,ECDSA P-256
2.166000,rsu[0],carNoIp[10],10,832.931000,1029.800000,169.780,66.000,12,1,65,64,43,133,305,ECDSA P-256
2.193000,rsu[0],carNoIp[8],10,1026.599000,1403.687000,404.593,93.000,12,1,65,64,43,133,305,ECDSA P-256
2.200000,rsu[0],carNoIp[9],10,502.007000,1029.800000,498.909,100.000,12,1,65,64,43,133,305,ECDSA P-256
2.215000,rsu[0],carNoIp[3],11,1023.400000,865.317000,136.792,15.000,12,1,65,64,43,133,305,ECDSA P-256
2.230000,rsu[0],carNoIp[11],11,504.387000,1026.599000,496.351,30.000,12,1,65,64,43,133,305,ECDSA P-256
2.232000,rsu[0],carNoIp[7],11,1026.599000,1181.882000,183.885,32.000,12,1,65,64,43,133,305,ECDSA P-256
2.248000,rsu[0],carNoIp[5],11,1023.400000,878.740000,123.598,48.000,12,1,65,64,43,133,305,ECDSA P-256
2.259000,rsu[0],carNoIp[4],11,1020.200000,616.404000,384.160,59.000,12,1,65,64,43,133,305,ECDSA P-256
2.266000,rsu[0],carNoIp[10],11,833.352000,1029.800000,169.365,66.000,12,1,65,64,43,133,305,ECDSA P-256
2.300000,rsu[0],carNoIp[9],11,502.441000,1029.800000,498.476,100.000,12,1,65,64,43,133,305,ECDSA P-256
2.315000,rsu[0],carNoIp[3],12,1023.400000,865.771000,136.345,15.000,12,1,65,64,43,133,305,ECDSA P-256
2.332000,rsu[0],carNoIp[7],12,1026.599000,1181.427000,183.435,32.000,12,1,65,64,43,133,305,ECDSA P-256
2.348000,rsu[0],carNoIp[5],12,1023.400000,879.188000,123.159,48.000,12,1,65,64,43,133,305,ECDSA P-256
2.359000,rsu[0],carNoIp[4],12,1020.200000,616.863000,383.702,59.000,12,1,65,64,43,133,305,ECDSA P-256
2.366000,rsu[0],carNoIp[10],12,833.798000,1029.800000,168.926,66.000,12,1,65,64,43,133,305,ECDSA P-256
2.393000,rsu[0],carNoIp[8],12,1026.599000,1402.829000,403.737,93.000,12,1,65,64,43,133,305,ECDSA P-256
2.400000,rsu[0],carNoIp[9],12,502.894000,1029.800000,498.024,100.000,12,1,65,64,43,133,305,ECDSA P-256
2.415000,rsu[0],carNoIp[3],13,1023.400000,866.245000,135.878,15.000,12,1,65,64,43,133,305,ECDSA P-256
2.430000,rsu[0],carNoIp[11],13,505.265000,1026.599000,495.475,30.000,12,1,65,64,43,133,305,ECDSA P-256
2.432000,rsu[0],carNoIp[7],13,1026.599000,1180.952000,182.965,32.000,12,1,65,64,43,133,305,ECDSA P-256
2.448000,rsu[0],carNoIp[5],13,1023.400000,879.650000,122.706,48.000,12,1,65,64,43,133,305,ECDSA P-256
2.459000,rsu[0],carNoIp[4],13,1020.200000,617.346000,383.219,59.000,12,1,65,64,43,133,305,ECDSA P-256
2.466000,rsu[0],carNoIp[10],13,834.267000,1029.800000,168.465,66.000,12,1,65,64,43,133,305,ECDSA P-256
2.493000,rsu[0],carNoIp[8],13,1026.599000,1402.373000,403.282,93.000,12,1,65,64,43,133,305,ECDSA P-256
2.515000,rsu[0],carNoIp[3],14,1023.400000,866.735000,135.396,15.000,12,1,65,64,43,133,305,ECDSA P-256
2.532000,rsu[0],carNoIp[7],14,1026.599000,1180.455000,182.473,32.000,12,1,65,64,43,133,305,ECDSA P-256
2.548000,rsu[0],carNoIp[5],14,1023.400000,880.132000,122.233,48.000,12,1,65,64,43,133,305,ECDSA P-256
2.559000,rsu[0],carNoIp[4],14,1020.200000,617.843000,382.723,59.000,12,1,65,64,43,133,305,ECDSA P-256
2.566000,rsu[0],carNoIp[10],14,834.761000,1029.800000,167.979,66.000,12,1,65,64,43,133,305,ECDSA P-256
2.593000,rsu[0],carNoIp[8],14,1026.599000,1401.895000,402.805,93.000,12,1,65,64,43,133,305,ECDSA P-256
2.600000,rsu[0],carNoIp[9],14,503.861000,1029.800000,497.058,100.000,12,1,65,64,43,133,305,ECDSA P-256
2.615000,rsu[0],carNoIp[3],15,1023.400000,867.243000,134.896,15.000,12,1,65,64,43,133,305,ECDSA P-256
2.630000,rsu[0],carNoIp[11],15,506.234000,1026.599000,494.507,30.000,12,1,65,64,43,133,305,ECDSA P-256
2.632000,rsu[0],carNoIp[7],15,1026.599000,1179.940000,181.964,32.000,12,1,65,64,43,133,305,ECDSA P-256
2.648000,rsu[0],carNoIp[5],15,1023.400000,880.628000,121.747,48.000,12,1,65,64,43,133,305,ECDSA P-256
2.659000,rsu[0],carNoIp[4],15,1020.200000,618.357000,382.210,59.000,12,1,65,64,43,133,305,ECDSA P-256
2.666000,rsu[0],carNoIp[10],15,835.276000,1029.800000,167.472,66.000,12,1,65,64,43,133,305,ECDSA P-256
2.693000,rsu[0],carNoIp[8],15,1026.599000,1401.394000,402.305,93.000,12,1,65,64,43,133,305,ECDSA P-256
2.700000,rsu[0],carNoIp[9],15,504.375000,1029.800000,496.545,100.000,12,1,65,64,43,133,305,ECDSA P-256
2.715000,rsu[0],carNoIp[3],16,1023.400000,867.771000,134.377,15.000,12,1,65,64,43,133,305,ECDSA P-256
2.732000,rsu[0],carNoIp[7],16,1026.599000,1179.405000,181.435,32.000,12,1,65,64,43,133,305,ECDSA P-256
2.748000,rsu[0],carNoIp[5],16,1023.400000,881.145000,121.240,48.000,12,1,65,64,43,133,305,ECDSA P-256
2.759000,rsu[0],carNoIp[4],16,1020.200000,618.886000,381.682,59.000,12,1,65,64,43,133,305,ECDSA P-256
2.766000,rsu[0],carNoIp[10],16,835.814000,1029.800000,166.943,66.000,12,1,65,64,43,133,305,ECDSA P-256
2.793000,rsu[0],carNoIp[8],16,1026.599000,1400.870000,401.783,93.000,12,1,65,64,43,133,305,ECDSA P-256
2.800000,rsu[0],carNoIp[9],16,504.909000,1029.800000,496.012,100.000,12,1,65,64,43,133,305,ECDSA P-256
2.815000,rsu[0],carNoIp[3],17,1023.400000,868.319000,133.837,15.000,12,1,65,64,43,133,305,ECDSA P-256
2.830000,rsu[0],carNoIp[11],17,507.295000,1026.599000,493.448,30.000,12,1,65,64,43,133,305,ECDSA P-256
2.832000,rsu[0],carNoIp[7],17,1026.599000,1178.855000,180.891,32.000,12,1,65,64,43,133,305,ECDSA P-256
2.848000,rsu[0],carNoIp[5],17,1023.400000,881.678000,120.717,48.000,12,1,65,64,43,133,305,ECDSA P-256
2.859000,rsu[0],carNoIp[4],17,1020.200000,619.429000,381.140,59.000,12,1,65,64,43,133,305,ECDSA P-256
2.866000,rsu[0],carNoIp[10],17,836.365000,1029.800000,166.401,66.000,12,1,65,64,43,133,305,ECDSA P-256
2.893000,rsu[0],carNoIp[8],17,1026.599000,1400.323000,401.237,93.000,12,1,65,64,43,133,305,ECDSA P-256
2.900000,rsu[0],carNoIp[9],17,505.457000,1029.800000,495.465,100.000,12,1,65,64,43,133,305,ECDSA P-256
2.915000,rsu[0],carNoIp[3],18,1023.400000,868.874000,133.291,15.000,12,1,65,64,43,133,305,ECDSA P-256
2.930000,rsu[0],carNoIp[11],18,507.859000,1026.599000,492.885,30.000,12,1,65,64,43,133,305,ECDSA P-256
2.932000,rsu[0],carNoIp[7],18,1026.599000,1178.281000,180.324,32.000,12,1,65,64,43,133,305,ECDSA P-256
2.948000,rsu[0],carNoIp[5],18,1023.400000,882.237000,120.169,48.000,12,1,65,64,43,133,305,ECDSA P-256
2.959000,rsu[0],carNoIp[4],18,1020.200000,619.995000,380.574,59.000,12,1,65,64,43,133,305,ECDSA P-256
2.966000,rsu[0],carNoIp[10],18,836.937000,1029.800000,165.839,66.000,12,1,65,64,43,133,305,ECDSA P-256
2.993000,rsu[0],carNoIp[8],18,1026.599000,1399.761000,400.676,93.000,12,1,65,64,43,133,305,ECDSA P-256
3.000000,rsu[0],carNoIp[9],18,506.020000,1029.800000,494.903,100.000,12,1,65,64,43,133,305,ECDSA P-256
3.015000,rsu[0],carNoIp[3],19,1023.400000,869.442000,132.733,15.000,12,1,65,64,43,133,305,ECDSA P-256
3.030000,rsu[0],carNoIp[11],19,508.438000,1026.599000,492.307,30.000,12,1,65,64,43,133,305,ECDSA P-256
3.032000,rsu[0],carNoIp[7],19,1026.599000,1177.688000,179.737,32.000,12,1,65,64,43,133,305,ECDSA P-256
3.048000,rsu[0],carNoIp[5],19,1023.400000,882.810000,119.608,48.000,12,1,65,64,43,133,305,ECDSA P-256
3.059000,rsu[0],carNoIp[4],19,1020.200000,620.586000,379.984,59.000,12,1,65,64,43,133,305,ECDSA P-256
3.066000,rsu[0],carNoIp[10],19,837.530000,1029.800000,165.256,66.000,12,1,65,64,43,133,305,ECDSA P-256
3.093000,rsu[0],carNoIp[8],19,1026.599000,1399.176000,400.092,93.000,12,1,65,64,43,133,305,ECDSA P-256
3.100000,rsu[0],carNoIp[9],19,506.607000,1029.800000,494.317,100.000,12,1,65,64,43,133,305,ECDSA P-256
3.115000,rsu[0],carNoIp[3],20,1023.400000,870.011000,132.173,15.000,12,1,65,64,43,133,305,ECDSA P-256
3.124000,rsu[0],carNoIp[6],20,1026.599000,1635.511000,636.087,24.000,12,1,65,64,43,133,305,ECDSA P-256
3.130000,rsu[0],carNoIp[11],20,509.035000,1026.599000,491.710,30.000,12,1,65,64,43,133,305,ECDSA P-256
3.132000,rsu[0],carNoIp[7],20,1026.599000,1177.080000,179.136,32.000,12,1,65,64,43,133,305,ECDSA P-256
3.148000,rsu[0],carNoIp[5],20,1023.400000,883.405000,119.025,48.000,12,1,65,64,43,133,305,ECDSA P-256
3.159000,rsu[0],carNoIp[4],20,1020.200000,621.202000,379.369,59.000,12,1,65,64,43,133,305,ECDSA P-256
3.166000,rsu[0],carNoIp[10],20,838.147000,1029.800000,164.649,66.000,12,1,65,64,43,133,305,ECDSA P-256
3.193000,rsu[0],carNoIp[8],20,1026.599000,1398.568000,399.486,93.000,12,1,65,64,43,133,305,ECDSA P-256
3.200000,rsu[0],carNoIp[9],20,507.218000,1029.800000,493.708,100.000,12,1,65,64,43,133,305,ECDSA P-256
3.209000,rsu[0],carNoIp[0],21,1745.028000,1020.200000,745.319,9.000,12,1,65,64,43,133,305,ECDSA P-256
3.215000,rsu[0],carNoIp[3],21,1023.400000,870.599000,131.595,15.000,12,1,65,64,43,133,305,ECDSA P-256
3.230000,rsu[0],carNoIp[11],21,509.657000,1026.599000,491.089,30.000,12,1,65,64,43,133,305,ECDSA P-256
3.232000,rsu[0],carNoIp[7],21,1026.599000,1176.446000,178.510,32.000,12,1,65,64,43,133,305,ECDSA P-256
3.248000,rsu[0],carNoIp[5],21,1023.400000,884.023000,118.420,48.000,12,1,65,64,43,133,305,ECDSA P-256
3.259000,rsu[0],carNoIp[4],21,1020.200000,621.831000,378.741,59.000,12,1,65,64,43,133,305,ECDSA P-256
3.266000,rsu[0],carNoIp[10],21,838.784000,1029.800000,164.023,66.000,12,1,65,64,43,133,305,ECDSA P-256
3.293000,rsu[0],carNoIp[8],21,1026.599000,1397.934000,398.853,93.000,12,1,65,64,43,133,305,ECDSA P-256
3.300000,rsu[0],carNoIp[9],21,507.850000,1029.800000,493.077,100.000,12,1,65,64,43,133,305,ECDSA P-256
3.315000,rsu[0],carNoIp[3],22,1023.400000,871.200000,131.004,15.000,12,1,65,64,43,133,305,ECDSA P-256
3.330000,rsu[0],carNoIp[11],22,510.301000,1026.599000,490.446,30.000,12,1,65,64,43,133,305,ECDSA P-256
3.332000,rsu[0],carNoIp[7],22,1026.599000,1175.797000,177.868,32.000,12,1,65,64,43,133,305,ECDSA P-256
3.348000,rsu[0],carNoIp[5],22,1023.400000,884.666000,117.790,48.000,12,1,65,64,43,133,305,ECDSA P-256
3.359000,rsu[0],carNoIp[4],22,1020.200000,622.483000,378.090,59.000,12,1,65,64,43,133,305,ECDSA P-256
3.366000,rsu[0],carNoIp[10],22,839.446000,1029.800000,163.373,66.000,12,1,65,64,43,133,305,ECDSA P-256
3.393000,rsu[0],carNoIp[8],22,1026.599000,1397.286000,398.207,93.000,12,1,65,64,43,133,305,ECDSA P-256
3.400000,rsu[0],carNoIp[9],22,508.501000,1029.800000,492.427,100.000,12,1,65,64,43,133,305,ECDSA P-256
3.415000,rsu[0],carNoIp[3],23,1023.400000,871.818000,130.396,15.000,12,1,65,64,43,133,305,ECDSA P-256
3.424000,rsu[0],carNoIp[6],23,1026.599000,1633.658000,634.236,24.000,12,1,65,64,43,133,305,ECDSA P-256
3.430000,rsu[0],carNoIp[11],23,510.962000,1026.599000,489.786,30.000,12,1,65,64,43,133,305,ECDSA P-256
3.432000,rsu[0],carNoIp[7],23,1026.599000,1175.133000,177.212,32.000,12,1,65,64,43,133,305,ECDSA P-256
3.448000,rsu[0],carNoIp[5],23,1023.400000,885.329000,117.141,48.000,12,1,65,64,43,133,305,ECDSA P-256
3.459000,rsu[0],carNoIp[4],23,1020.200000,623.153000,377.421,59.000,12,1,65,64,43,133,305,ECDSA P-256
3.466000,rsu[0],carNoIp[10],23,840.130000,1029.800000,162.701,66.000,12,1,65,64,43,133,305,ECDSA P-256
3.493000,rsu[0],carNoIp[8],23,1026.599000,1396.613000,397.535,93.000,12,1,65,64,43,133,305,ECDSA P-256
3.500000,rsu[0],carNoIp[9],23,509.175000,1029.800000,491.754,100.000,12,1,65,64,43,133,305,ECDSA P-256
3.530000,rsu[0],carNoIp[11],24,511.646000,1026.599000,489.103,30.000,12,1,65,64,43,133,305,ECDSA P-256
3.532000,rsu[0],carNoIp[7],24,1026.599000,1174.454000,176.541,32.000,12,1,65,64,43,133,305,ECDSA P-256
3.548000,rsu[0],carNoIp[5],24,1023.400000,886.011000,116.473,48.000,12,1,65,64,43,133,305,ECDSA P-256
3.559000,rsu[0],carNoIp[4],24,1020.200000,623.845000,376.730,59.000,12,1,65,64,43,133,305,ECDSA P-256
3.566000,rsu[0],carNoIp[10],24,840.836000,1029.800000,162.007,66.000,12,1,65,64,43,133,305,ECDSA P-256
3.591000,rsu[0],carNoIp[3],24,1023.400000,872.444000,129.781,91.000,12,1,65,64,43,133,305,ECDSA P-256
3.593000,rsu[0],carNoIp[8],24,1026.599000,1395.917000,396.841,93.000,12,1,65,64,43,133,305,ECDSA P-256
3.600000,rsu[0],carNoIp[9],24,509.867000,1029.800000,491.064,100.000,12,1,65,64,43,133,305,ECDSA P-256
3.630000,rsu[0],carNoIp[11],25,512.346000,1026.599000,488.404,30.000,12,1,65,64,43,133,305,ECDSA P-256
3.632000,rsu[0],carNoIp[7],25,1026.599000,1173.757000,175.852,32.000,12,1,65,64,43,133,305,ECDSA P-256
3.635000,rsu[0],carNoIp[8],25,1026.599000,1395.198000,396.124,35.000,12,1,65,64,43,133,305,ECDSA P-256
3.648000,rsu[0],carNoIp[5],25,1023.400000,886.711000,115.788,48.000,12,1,65,64,43,133,305,ECDSA P-256
3.659000,rsu[0],carNoIp[4],25,1020.200000,624.556000,376.020,59.000,12,1,65,64,43,133,305,ECDSA P-256
3.666000,rsu[0],carNoIp[10],25,841.557000,1029.800000,161.299,66.000,12,1,65,64,43,133,305,ECDSA P-256
3.691000,rsu[0],carNoIp[3],25,1023.400000,873.093000,129.143,91.000,12,1,65,64,43,133,305,ECDSA P-256
3.700000,rsu[0],carNoIp[9],25,510.581000,1029.800000,490.351,100.000,12,1,65,64,43,133,305,ECDSA P-256
3.730000,rsu[0],carNoIp[11],26,513.060000,1026.599000,487.692,30.000,12,1,65,64,43,133,305,ECDSA P-256
3.732000,rsu[0],carNoIp[7],26,1026.599000,1173.037000,175.141,32.000,12,1,65,64,43,133,305,ECDSA P-256
3.735000,rsu[0],carNoIp[8],26,1026.599000,1394.454000,395.381,35.000,12,1,65,64,43,133,305,ECDSA P-256
3.748000,rsu[0],carNoIp[5],26,1023.400000,887.424000,115.091,48.000,12,1,65,64,43,133,305,ECDSA P-256
3.759000,rsu[0],carNoIp[4],26,1020.200000,625.285000,375.292,59.000,12,1,65,64,43,133,305,ECDSA P-256
3.766000,rsu[0],carNoIp[10],26,842.295000,1029.800000,160.574,66.000,12,1,65,64,43,133,305,ECDSA P-256
3.791000,rsu[0],carNoIp[3],26,1023.400000,873.753000,128.495,91.000,12,1,65,64,43,133,305,ECDSA P-256
3.800000,rsu[0],carNoIp[9],26,511.314000,1029.800000,489.619,100.000,12,1,65,64,43,133,305,ECDSA P-256
3.830000,rsu[0],carNoIp[11],27,513.797000,1026.599000,486.956,30.000,12,1,65,64,43,133,305,ECDSA P-256
3.832000,rsu[0],carNoIp[7],27,1026.599000,1172.301000,174.414,32.000,12,1,65,64,43,133,305,ECDSA P-256
3.835000,rsu[0],carNoIp[8],27,1026.599000,1393.692000,394.621,35.000,12,1,65,64,43,133,305,ECDSA P-256
3.848000,rsu[0],carNoIp[5],27,1023.400000,888.152000,114.379,48.000,12,1,65,64,43,133,305,ECDSA P-256
3.859000,rsu[0],carNoIp[4],27,1020.200000,626.041000,374.538,59.000,12,1,65,64,43,133,305,ECDSA P-256
3.866000,rsu[0],carNoIp[10],27,843.048000,1029.800000,159.834,66.000,12,1,65,64,43,133,305,ECDSA P-256
3.891000,rsu[0],carNoIp[3],27,1023.400000,874.416000,127.843,91.000,12,1,65,64,43,133,305,ECDSA P-256
3.895000,rsu[0],carNoIp[2],27,1717.236000,1020.200000,717.538,95.000,12,1,65,64,43,133,305,ECDSA P-256
